expend,area,region
70.86,Rural,2
54.38,Rural,2
133.05,Rural,2
57.49,Rural,2
112.37,Rural,2
199.81,Rural,2
91.91,Rural,2
111.77,Rural,2
79.56,Rural,2
55.75,Rural,2
206.62,Rural,2
139.37,Rural,2
38.67,Rural,2
180.27,Rural,2
41.12,Rural,2
86.76,Rural,2
58.39,Rural,2
229.92,Rural,2
139.53,Rural,2
180.3,Rural,2
189.97,Rural,2
128.33,Rural,2
72.21,Rural,2
193.58,Rural,2
184.95,Rural,2
105.58,Rural,2
114.35,Rural,2
106.87,Rural,2
272.42,Rural,2
142.64,Rural,2
113.02,Rural,2
86.16,Rural,2
203.38,Rural,2
194.75,Rural,2
45.94,Rural,2
103.75,Rural,2
90.26,Rural,2
140.32,Rural,2
203.21,Rural,2
59.73,Rural,2
72.34,Rural,2
208.13,Rural,2
140.13,Rural,2
95.08,Rural,2
97.08,Rural,2
115.1,Rural,2
73.87,Rural,2
144.51,Rural,2
53.77,Rural,2
144.62,Rural,2
76.84,Rural,2
80.59,Rural,2
75.14,Rural,2
25.42,Rural,2
196.77,Rural,2
109.9,Rural,2
69.27,Rural,2
32.15,Rural,2
189.46,Rural,2
199.53,Rural,2
54.44,Rural,2
113.52,Rural,2
148.59,Rural,2
39.26,Rural,2
185.91,Rural,2
36.58,Rural,2
156.7,Rural,2
138.14,Rural,2
112.71,Rural,2
129.46,Rural,2
147,Rural,2
112.21,Rural,2
197.77,Rural,2
44.55,Rural,2
57.67,Rural,2
104.41,Rural,2
119.26,Rural,2
127.14,Rural,2
139.28,Rural,2
49.02,Rural,2
189.55,Rural,2
81.69,Rural,2
115.2,Rural,2
102.54,Rural,2
114.41,Rural,2
328.71,Rural,2
49.94,Rural,2
89.48,Rural,2
315.17,Rural,2
98.27,Rural,2
71.69,Rural,2
43.07,Rural,2
182.99,Rural,2
104.92,Rural,2
129.44,Rural,2
71.06,Rural,2
106.41,Rural,2
177.51,Rural,2
86.65,Rural,2
46.22,Rural,2
37.34,Rural,2
116.43,Rural,2
122.52,Rural,2
123.36,Rural,2
200.02,Rural,2
150.43,Rural,2
301.22,Rural,2
137.06,Rural,2
137.03,Rural,2
59.73,Rural,2
33.95,Rural,2
153.23,Rural,2
70.55,Rural,2
144.45,Rural,2
44.06,Rural,2
116.48,Rural,2
118.09,Rural,2
30.76,Rural,2
37.09,Rural,2
194.47,Rural,2
23.82,Rural,2
183.65,Rural,2
146.18,Rural,2
87.73,Rural,2
148.46,Rural,7
329.44,Rural,7
229.1,Rural,7
109.72,Rural,7
241.13,Rural,7
169.04,Rural,7
220.73,Rural,7
117.52,Rural,7
338.88,Rural,7
167.68,Rural,7
583.04,Rural,7
112.54,Rural,7
223.08,Rural,7
379.3,Rural,7
256,Rural,7
144.83,Rural,7
232.78,Rural,7
301.38,Rural,7
367.94,Rural,7
109.35,Rural,7
163.74,Rural,7
158.89,Rural,7
156.15,Rural,7
178.57,Rural,7
360.38,Rural,7
100.74,Rural,7
410.7,Rural,7
179.15,Rural,7
372.64,Rural,7
204.6,Rural,7
110.34,Rural,7
390.3,Rural,7
102.89,Rural,7
121.96,Rural,7
176.33,Rural,7
446.8,Rural,7
372.87,Rural,7
387.98,Rural,7
363.21,Rural,7
967.68,Rural,7
120.51,Rural,7
232.92,Rural,7
149.61,Rural,7
1701.86,Rural,7
159.48,Rural,7
114.26,Rural,7
404.94,Rural,7
393.29,Rural,7
479.38,Rural,7
305.65,Rural,7
165.54,Rural,7
152.91,Rural,7
214.17,Rural,7
129.24,Rural,7
158.76,Rural,7
341.63,Rural,7
308.51,Rural,7
144.49,Rural,7
154.3,Rural,7
269.41,Rural,7
159.8,Rural,7
120.06,Rural,7
137.35,Rural,7
199.81,Rural,7
155.91,Rural,7
253.21,Rural,7
127.65,Rural,7
310.48,Rural,7
86.84,Rural,7
332.96,Rural,7
124.77,Rural,7
210.07,Rural,7
223.86,Rural,7
148.1,Rural,7
481.22,Rural,7
192.34,Rural,7
123.16,Rural,7
128.32,Rural,7
134,Rural,7
207.4,Rural,7
242.17,Rural,7
305.46,Rural,7
179.48,Rural,7
371.64,Rural,7
597.55,Rural,7
128.56,Rural,7
223.15,Rural,7
186.89,Rural,7
86.02,Rural,7
163.32,Rural,7
108.13,Rural,7
274.49,Rural,7
90.37,Rural,7
124.86,Rural,7
242.65,Rural,7
284.45,Rural,7
223.12,Rural,7
122.46,Rural,7
501.09,Rural,7
184.98,Rural,7
166.37,Rural,7
170.96,Rural,7
127.76,Rural,7
253,Rural,7
257.62,Rural,7
208.86,Rural,7
181.7,Rural,7
271.25,Rural,7
160.19,Rural,7
158.81,Rural,7
137.73,Rural,7
77.89,Rural,7
109.69,Rural,7
118.26,Rural,7
146.33,Rural,7
205.67,Rural,7
150.83,Rural,7
261.74,Rural,7
218.5,Rural,7
154.96,Rural,7
183.03,Rural,7
122.96,Rural,7
216.68,Rural,7
110.68,Rural,7
165.7,Rural,7
184.34,Rural,7
336.45,Rural,7
177.87,Rural,7
133.82,Rural,7
283.43,Rural,7
199.56,Rural,7
58.72,Rural,7
161.96,Rural,7
305.83,Rural,7
189.25,Rural,7
155.76,Rural,7
302.36,Rural,7
102.68,Rural,7
132.12,Rural,7
437.65,Rural,7
403.93,Rural,7
198.17,Rural,7
106.03,Rural,7
307.03,Rural,7
363.34,Rural,7
203.06,Rural,7
86.05,Rural,7
202.51,Rural,7
307.98,Rural,7
63.76,Rural,7
102.03,Rural,7
216.42,Rural,7
205.48,Rural,7
140.07,Rural,7
135.77,Rural,7
329.02,Rural,7
103.3,Rural,7
126.97,Rural,7
173.19,Rural,7
191.1,Rural,7
90.24,Rural,7
151.97,Rural,7
161.01,Rural,7
243.31,Rural,7
105.72,Rural,7
364.89,Rural,7
229.67,Rural,7
321.14,Rural,7
90.56,Rural,7
168.28,Rural,7
120.17,Rural,7
196.92,Rural,7
297.18,Rural,7
358.08,Rural,7
276.94,Rural,7
306.43,Rural,7
115.46,Rural,7
258.11,Rural,7
169.77,Rural,7
241.34,Rural,7
271.29,Rural,7
220.3,Rural,7
163.54,Rural,7
120.56,Rural,7
211.32,Rural,7
237.66,Rural,7
230.42,Rural,7
317.21,Rural,7
335.54,Rural,7
270.19,Rural,7
122.87,Rural,7
1196.97,Rural,7
218.48,Rural,7
216.76,Rural,7
475.89,Rural,7
732.21,Rural,7
160.07,Rural,7
140.71,Rural,7
83.08,Rural,7
262.89,Rural,7
171.98,Rural,7
233.66,Rural,7
239.8,Rural,7
306.72,Rural,7
319.89,Rural,7
149.69,Rural,7
82.92,Rural,7
233.88,Rural,7
86.14,Rural,7
235.29,Rural,7
128,Rural,7
168.72,Rural,7
78.03,Rural,7
328.4,Rural,7
254.25,Rural,7
190.79,Rural,7
262.07,Rural,7
140.1,Rural,7
278.22,Rural,7
176.1,Rural,7
84.51,Rural,7
203.39,Rural,7
238.72,Rural,7
119.09,Rural,7
215.82,Rural,7
303.69,Rural,7
237.71,Rural,7
504.06,Rural,7
208.11,Rural,7
386.52,Rural,7
129.47,Rural,7
202.42,Rural,7
104.4,Rural,7
247.46,Rural,7
298.84,Rural,7
146,Rural,7
369.42,Rural,7
240.37,Rural,7
401.79,Rural,7
394.65,Rural,7
541.27,Rural,7
119.08,Rural,7
171.94,Rural,7
170.67,Rural,7
134.43,Rural,7
206.46,Rural,7
251.72,Rural,7
229.65,Rural,7
233.45,Rural,7
206.16,Rural,7
75.98,Rural,7
214.61,Rural,7
142.48,Rural,7
247.46,Rural,7
215.43,Rural,7
305.92,Rural,7
161.32,Rural,7
260.05,Rural,7
381.31,Rural,7
214.69,Rural,7
129.23,Rural,7
300.92,Rural,7
177.93,Rural,7
274.72,Rural,7
156.68,Rural,7
249.22,Rural,7
221.16,Rural,7
317.15,Rural,7
420.38,Rural,7
267.06,Rural,7
307.46,Rural,7
175.39,Rural,7
195.88,Rural,7
472.88,Rural,7
126.12,Rural,7
508.01,Rural,7
262.99,Rural,7
206.79,Rural,7
142.98,Rural,7
281.3,Rural,7
239.2,Rural,7
62.12,Rural,7
250.52,Rural,7
229.92,Rural,7
167.47,Rural,7
212,Rural,7
194.23,Rural,7
90.62,Rural,7
272.84,Rural,7
292.33,Rural,7
276.1,Rural,7
149.34,Rural,7
337.14,Rural,7
83.1,Rural,7
194,Rural,7
605.7,Rural,7
290.08,Rural,7
307.11,Rural,7
